fpl_code,fbref_code,fotmob_id,fanteam_id,ref_name,fotmob_name,current_team,current_team_id,parent_team,parent_team_id,height_cm,preferred_foot,age,country,market_value_€m,primary_position,listed_positions,is_injured,expected_return,sample_mins,fin_skill,npxg,sot,xa,bcc,tack_w,tack_att,acc_pass,yc,s_rc,og,s_dribb,s_cross,offside,int,block,recov,clear,goal_oa,foul_w,foul_l,eltg,p60_gstart,p90_gstart,on_pens,g,sv_p_xgot,europe_mins_ratio,fac_mins_ratio,lc_mins_ratio
80801,72c812f3,179410,2268238.0,Idrissa Gana Gueye,Idrissa Gana Gueye,Everton,8668,Everton,8668,174.0,right,35.0,Senegal,5.15021,DM,DM/CM,False,,12122.0,1.064,0.03565,0.20068,0.05952,0.12114,1.98127,3.30831,35.62678,0.18359,0.00068,0.00034,0.55032,0.12262,0.00659,1.3714,0.29966,6.42711,0.99025,0.00059,1.26001,1.45818,0.02626,0.92696,0.55804,0.0,0.03793,0.0,0.94444,0.7264,0.85867
451432,3ce20eda,954962,4293374.0,David Mota Veiga Teixeira do Carmo,David Carmo,Nottingham Forest,10203,Nottingham Forest,10203,196.0,left,26.0,Angola,13.22389,CB,CB,False,,6481.0,0.95792,0.03942,0.1329,0.02654,0.03935,0.7918,1.20152,36.72062,0.21528,0.00413,0.00894,0.12021,0.02777,0.02623,1.30031,0.78793,4.38978,4.6734,0.00075,0.3559,1.09895,0.00923,0.97164,0.82901,0.0,0.03776,0.0,0.95,0.584,0.52
515621,b3b9b8b8,1187506,3879497.0,Chadi Riad Dnanou,Chadi Riad,Crystal Palace,9826,Crystal Palace,9826,187.0,left,22.0,Morocco,21.3528,CB,CB,True,Late November 2025,2535.0,0.98655,0.03828,0.14701,0.02163,0.04262,0.93812,1.56783,41.94598,0.11825,0.00417,0.00834,0.09766,0.03102,0.04164,1.2377,0.64327,4.84627,4.10187,0.00049,0.52396,0.84889,0.01366,0.93622,0.88612,0.0,0.03776,0.0,0.7,0.584,0.52
499167,676cf55d,1559621,,Josh Nichols,Josh Nichols,Arsenal U23,357195,Arsenal,9825,,right,19.0,England,,LB,RB/CB/LB/CM,False,,0.0,1.0,0.03765,0.17276,0.09864,0.27413,1.05506,1.77365,40.96189,0.15526,0.00607,0.00236,0.79248,0.8159,0.0956,0.89597,0.23082,4.7206,1.53981,0.00049,0.94849,1.00405,0.00481,0.94191,0.73582,0.0,0.03765,0.0,0.7,0.584,0.52
489571,667b65da,1227521,4293397.0,Etienne Green,Etienne Green,Burnley,8191,Burnley,8191,190.0,right,25.0,France,0.59695,,GK,False,,0.0,1.0,0.03759,0.22219,0.04296,0.12614,1.12716,1.92273,30.47681,0.20391,0.00451,0.00185,0.73503,0.32529,0.04414,1.11316,0.32592,5.69727,1.26784,0.00046,1.05555,1.22786,0.00834,0.9158,0.5357,0.0,0.03759,0.0,0.7,0.584,0.52
578614,a1dd3b81,1424757,3584383.0,Enock Agyei,Enock Agyei,Burnley,8191,Burnley,8191,172.0,left,20.0,Belgium,0.9695,,ST,False,,0.0,0.99909,0.03759,0.22219,0.04296,0.12614,1.12716,1.92273,30.47681,0.20391,0.00451,0.00185,0.73503,0.32529,0.04414,1.11316,0.32592,5.69727,1.26784,0.00046,1.05555,1.22786,0.00834,0.9158,0.5357,0.0,0.03756,0.0,0.7,0.584,0.52
496221,4b542852,1296650,3763100.0,Adam Wharton,Adam Wharton,Crystal Palace,9826,Crystal Palace,9826,182.0,left,21.0,England,55.43994,DM,DM/CM,False,,6235.0,1.02076,0.03678,0.19072,0.1074,0.25537,1.20614,2.23431,27.11685,0.12137,0.00113,0.00093,0.2785,0.54738,0.01058,1.1936,0.23393,5.45387,1.51858,0.00059,1.11875,0.98387,0.01762,0.94613,0.33148,0.0,0.03755,0.0,0.7,0.78987,0.87378
492066,6d646ff7,1206310,4293453.0,Niall Huggins,Niall Huggins,Sunderland,8472,Sunderland,8472,173.0,right,24.0,Wales,0.75753,,CB/LB,False,,1531.0,1.00792,0.03718,0.17921,0.03861,0.0826,0.98953,1.85062,23.10185,0.20854,0.00388,0.00195,0.86382,0.25286,0.04713,1.21347,0.34363,5.57252,1.69523,0.00056,0.98763,0.86349,0.00712,0.86279,0.51275,0.0,0.03748,0.0,0.7,0.584,0.52
441024,b391383a,1111611,273787.0,Harrison Ashby,Harrison Ashby,Newcastle United,10261,Newcastle United,10261,179.0,right,23.0,Scotland,1.55211,LB,RB/LB/RWB/LWB/RM/CM,False,,2763.0,0.9894,0.03784,0.14579,0.07472,0.16217,1.44154,2.24972,22.02012,0.18338,0.00272,0.00341,0.49982,0.53036,0.07015,0.87531,0.27888,4.36702,2.26196,0.00075,1.01999,0.93626,0.01598,0.87749,0.48539,0.0,0.03744,0.0,0.7,0.584,0.52
198869,35e413f1,776151,176641.0,Benjamin White,Ben White,Arsenal,9825,Arsenal,9825,186.0,right,27.0,England,48.03417,RB,RB/CB,False,,15071.0,1.00993,0.03696,0.13987,0.09131,0.21998,0.82271,1.43681,45.04175,0.10909,0.0008,0.00923,0.29854,0.26329,0.10243,1.01271,0.47208,3.993,2.08398,0.00062,0.56463,0.71493,0.00097,0.98344,0.75895,0.0,0.03733,0.0,0.95,0.584,0.52
219924,a712ca2b,696443,88449.0,Issa Diop,Issa Diop,Fulham,9879,Fulham,9879,194.0,right,28.0,France,14.16787,CB,CB,False,,8649.0,1.02162,0.03648,0.11818,0.02054,0.04484,0.80728,1.41712,47.80663,0.10387,0.00184,0.0089,0.12319,0.01565,0.04108,0.99755,0.72604,4.13529,3.99975,0.00064,0.34717,0.75622,0.03247,0.97755,0.88667,0.0,0.03727,0.0,0.75056,0.9,0.9
477580,88968486,1140003,2930173.0,Illia Zabarnyi,Illia Zabarnyi,Paris Saint-Germain,9847,AFC Bournemouth,8678,186.0,right,22.0,Ukraine,59.26438,CB,CB,False,,9274.0,0.96352,0.03847,0.07564,0.03097,0.04923,0.91589,1.4566,41.52545,0.12158,0.00292,0.00298,0.18682,0.01537,0.00841,1.24244,0.66863,4.53391,4.50136,0.00063,0.4442,0.7277,0.01231,0.97998,0.8922,0.0,0.03707,0.0,0.95,0.836,0.58
500696,73d58203,1338086,4293455.0,Nectarios Triantis,Nectarios Triantis,Sunderland,8472,Sunderland,8472,191.0,right,22.0,Australia,0.35,CM,CB/DM/CM,False,,182.0,1.0,0.03683,0.22315,0.04,0.12475,1.20716,2.09979,24.31972,0.24857,0.0056,0.00257,0.91395,0.32716,0.04723,1.16592,0.36265,5.99355,1.67805,0.00049,1.11693,1.14831,0.00938,0.92983,0.61308,0.0,0.03683,0.0,0.7,0.584,0.52
510362,f0caab96,1013277,280711.0,Toti Gomes,Toti Gomes,Wolverhampton Wanderers,8602,Wolverhampton Wanderers,8602,188.0,left,26.0,Portugal,15.6564,CB,CB/LB,False,,7868.0,0.98338,0.03707,0.12249,0.02423,0.04323,1.19258,1.84635,45.15974,0.15332,0.001,0.00319,0.66768,0.09075,0.08433,0.94228,0.64292,4.48395,4.14059,0.00073,0.50114,0.91247,0.01002,0.96999,0.86484,0.0,0.03645,0.0,0.7,0.9,0.9
241231,9af1f9ff,861447,3584356.0,Jordan Beyer,Jordan Beyer,Burnley,8191,Burnley,8191,187.0,right,25.0,Germany,5.50509,,CB,False,,5759.0,0.97817,0.03715,0.10779,0.03428,0.05982,1.25754,2.16814,45.10591,0.19673,0.00174,0.00082,0.50415,0.12671,0.02272,1.14274,0.56303,5.54473,2.6389,0.00064,0.84801,0.84602,0.01752,0.94945,0.78101,0.0,0.03633,0.0,0.7,0.72587,0.55378
440854,dc3e663e,1021834,2893237.0,Jakub Kiwior,Jakub Kiwior,Arsenal,9825,Arsenal,9825,189.0,left,25.0,Poland,35.38501,CB,CB,False,,7657.0,0.99794,0.03637,0.13265,0.04098,0.0851,0.7169,1.51111,45.52019,0.08742,0.00211,0.00886,0.23553,0.07074,0.04045,0.72767,0.51039,3.2201,2.79357,0.00058,0.29964,0.72747,0.01245,0.97227,0.87024,0.0,0.0363,0.0,0.95,0.648,0.84
486520,1fc4f3d1,1080983,4293428.0,Ilia Gruev,Ilia Gruev,Leeds United,8463,Leeds United,8463,185.0,left,25.0,Bulgaria,7.02456,DM,DM/CM,False,,5564.0,0.97885,0.03693,0.1701,0.06996,0.15903,1.046,1.90797,37.02371,0.14005,0.00095,0.00116,0.22767,0.40876,0.01234,1.04524,0.1752,3.98711,0.97358,0.0008,0.77235,1.15586,0.00491,0.91864,0.58069,0.0,0.03615,0.0,0.7,0.584,0.52
545477,f1c42eb3,1362341,,Alex Murphy,Alex Murphy,Newcastle United,10261,Newcastle United,10261,188.0,left,21.0,Ireland,0.7369,LB,CB/LB/LWB,False,,0.0,1.0,0.03611,0.16082,0.09272,0.25772,1.12476,1.78842,36.74642,0.16014,0.00451,0.00472,0.70054,0.75389,0.08484,1.08087,0.30712,5.38039,1.91667,0.00047,1.0661,0.98402,0.00871,0.9361,0.7094,0.0,0.03611,0.0,0.7,0.584,0.52
550864,6763f716,1358581,3893844.0,Leny Yoro,Leny Yoro,Manchester United,10260,Manchester United,10260,190.0,right,19.0,France,72.55221,CB,CB,False,,6083.0,1.00346,0.03595,0.11941,0.02133,0.03679,0.82311,1.50999,47.7295,0.18912,0.00265,0.00933,0.20573,0.04275,0.03663,1.22004,0.4325,4.2006,3.01677,0.00059,0.5291,0.773,0.01314,0.89363,0.73289,0.0,0.03607,0.0,0.95,0.5644,0.51533
487676,4fa3a3a4,1067763,4293451.0,Trai Hume,Trai Hume,Sunderland,8472,Sunderland,8472,180.0,right,23.0,Northern Ireland,14.15259,RB,RB/CB/LB/RWB,False,,10923.0,0.98769,0.03612,0.16418,0.07914,0.20732,1.84763,2.97579,25.25684,0.18265,0.0011,0.00191,0.33576,0.46768,0.06141,1.21506,0.47716,4.64379,2.93366,0.00101,0.81093,1.02874,0.00847,0.97912,0.9402,0.0,0.03568,0.0,0.7,0.78,0.56667
575458,ac31d35e,1391209,4307738.0,Jair Paula da Cunha Filho,Jair Cunha,Nottingham Forest,10203,Nottingham Forest,10203,198.0,both,20.0,Brazil,20.24564,CB,RB/CB/LB,False,,354.0,1.01394,0.03513,0.14201,0.01688,0.0384,0.80334,1.3628,32.21425,0.1788,0.00567,0.00732,0.23728,0.04421,0.04131,1.38553,0.94657,4.28965,5.90821,0.0006,0.60482,0.73319,0.01494,0.96671,0.82273,0.0,0.03562,0.0,0.7,0.584,0.52
591385,2835bfe1,1441892,,Samuel Amissah,Samuel Amissah,Fulham Academy,860801,Fulham,9879,,both,18.0,England,,CB,CB,False,,0.0,1.0,0.03554,0.13891,0.02119,0.05447,0.88315,1.43678,50.32757,0.19599,0.00796,0.01007,0.22467,0.08535,0.02366,1.33243,0.61101,5.02122,4.05248,0.00045,0.5498,0.99785,0.01779,0.9534,0.8532,0.0,0.03554,0.0,0.7,0.584,0.52
244723,5cbd1eb0,1120224,174861.0,Tyrick Mitchell,Tyrick Mitchell,Crystal Palace,9826,Crystal Palace,9826,174.0,left,25.0,England,31.6876,LWB,LWB/LM,False,,15132.0,0.97039,0.03658,0.08357,0.07593,0.16811,1.52152,2.62759,23.30934,0.06907,0.00031,0.00061,0.48323,0.48359,0.05767,0.84994,0.27444,5.18849,2.46364,0.0006,0.55001,0.69817,0.00551,0.95194,0.75666,0.0,0.03549,0.0,0.7,0.9,0.9
243571,230f0471,1112684,274923.0,Nathan Patterson,Nathan Patterson,Everton,8668,Everton,8668,189.0,right,23.0,Scotland,17.83867,RWB,RB/LB/RWB/RM,True,Doubtful,3592.0,0.99344,0.03563,0.09786,0.06538,0.14789,1.42263,2.36039,20.4822,0.18044,0.00106,0.00094,0.78808,0.56823,0.09135,0.84366,0.21467,4.13179,1.78611,0.00049,0.639,1.18247,0.0117,0.94548,0.57708,0.0,0.0354,0.0,0.66833,0.71613,0.85622
111478,dad4b285,304455,177020.0,Joël Veltman,Joel Veltman,Brighton & Hove Albion,10204,Brighton & Hove Albion,10204,182.0,right,33.0,Netherlands,2.77728,RB,RB/CB,False,,11413.0,0.98695,0.03586,0.11702,0.06281,0.13664,1.37978,2.24316,35.63071,0.15001,0.00076,0.00117,0.36079,0.38177,0.0151,1.05293,0.30553,4.42955,2.43456,0.00066,1.53539,1.13589,0.00948,0.95016,0.74217,0.0,0.0354,0.0,0.65889,0.68387,0.54378
167512,8092d497,480253,4293446.0,Luke O'Nien,Luke O'Nien,Sunderland,8472,Sunderland,8472,183.0,right,30.0,England,1.08795,CB,RB/CB,True,Mid September 2025,11619.0,0.98978,0.0353,0.08836,0.02841,0.04631,0.77576,1.26623,35.67932,0.16116,0.00169,0.01827,0.12815,0.06902,0.06175,1.23341,0.76418,4.64466,4.09539,0.00092,1.09047,0.85556,0.01225,0.96998,0.93805,0.0,0.03494,0.0,0.7,0.63627,0.53244
171287,7a11550b,568571,23120.0,Joe Gomez,Joseph Gomez,Liverpool,8650,Liverpool,8650,191.0,right,28.0,England,18.68525,CB,CB/LB,True,Doubtful,7570.0,0.96103,0.03598,0.13974,0.05281,0.10178,0.99598,1.47574,53.57412,0.1341,0.00171,0.00266,0.35192,0.18202,0.01501,1.10332,0.45895,5.36664,2.47239,0.00048,0.456,0.80441,0.01294,0.88045,0.78175,0.0,0.03457,0.0,0.95,0.9,0.9
486672,16264a81,1137668,203010.0,Moisés Caicedo Corozo,Moisés Caicedo,Chelsea,8455,Chelsea,8455,178.0,right,23.0,Ecuador,82.29412,DM,RB/DM/CM,False,,12405.0,1.00301,0.03442,0.16129,0.08538,0.17791,1.71851,2.89441,51.76388,0.2332,0.00073,0.0003,0.75045,0.09396,0.00551,1.1996,0.33542,6.07522,1.1362,0.00057,1.54613,1.76028,0.01123,0.97782,0.79335,0.0,0.03452,0.0,0.95,0.9,0.9
574458,61f80c89,1426170,4293362.0,Mamadou Sarr,Mamadou Sarr,Strasbourg,9848,Chelsea,8455,194.0,right,19.0,France,28.2218,CB,CB,False,,2390.0,0.98602,0.03499,0.05615,0.01835,0.03564,0.76786,1.33005,52.61563,0.13919,0.00359,0.00396,0.28786,0.03904,0.01083,0.98335,0.68258,3.93845,3.88367,0.0006,0.46584,1.00635,0.05748,0.98741,0.89046,0.0,0.0345,0.0,0.7,0.584,0.52
518438,cd4b2c5f,1302814,4042028.0,Kaelan Casey,Kaelan Casey,Swansea City,10003,West Ham United,8654,185.0,right,20.0,England,1.85457,CB,CB,False,,0.0,1.0,0.03436,0.11722,0.0199,0.05116,0.83351,1.38371,46.32759,0.20118,0.00713,0.01124,0.26837,0.05536,0.04015,1.46052,0.91364,4.90527,4.54544,0.00044,0.6133,1.01865,0.01924,0.9534,0.8532,0.0,0.03436,0.0,0.7,0.584,0.52
607464,e19660a8,1429912,4068254.0,Michael Kayode,Michael Kayode,Brentford,9937,Brentford,9937,179.0,right,21.0,Italy,25.16808,RB,RB/RWB/RM,False,,3484.0,1.00089,0.0342,0.09196,0.08583,0.20621,1.1555,1.87306,26.38189,0.14546,0.00174,0.00374,0.89351,0.54705,0.05792,0.99938,0.30835,4.64627,2.19108,0.00053,0.63135,0.86101,0.00637,0.93738,0.55817,0.0,0.03423,0.0,0.87722,0.584,0.52
547720,c155dd7d,1446742,,Charlie Tasker,Charlie Tasker,Brighton & Hove Albion Academy,773678,Brighton & Hove Albion,10204,,right,19.0,England,,RB,RB,False,,0.0,1.0,0.0338,0.16632,0.07865,0.20728,1.39906,2.21187,37.03581,0.17986,0.00418,0.00527,0.80406,0.67619,0.04638,1.26866,0.29365,5.10357,1.77961,0.00043,0.9767,1.15507,0.01026,0.936,0.7031,0.0,0.0338,0.0,0.7,0.584,0.52
487838,da011f18,1197655,2707125.0,Lewis Hall,Lewis Hall,Newcastle United,10261,Newcastle United,10261,179.0,left,20.0,England,36.71339,LB,CB/LB/LWB,False,,4449.0,0.98993,0.03358,0.16056,0.11859,0.30489,1.53198,2.22039,37.6178,0.09439,0.00123,0.00186,0.58024,1.02493,0.04457,0.83706,0.43793,4.89734,1.93439,0.00059,0.88498,0.50065,0.00343,0.94632,0.64427,0.0,0.03324,0.0,0.7,0.60973,0.83089
226944,cc77354e,816325,1697059.0,Boubacar Kamara,Boubacar Kamara,Aston Villa,10252,Aston Villa,10252,178.0,right,25.0,France,44.57765,DM,CB/DM/CM/RW,False,,13918.0,0.98106,0.03359,0.13446,0.06581,0.12386,1.21248,2.31202,42.60493,0.12176,0.00071,0.00041,0.60115,0.0371,0.00388,1.05979,0.3332,5.16511,1.41694,0.00056,1.45016,1.43128,0.02219,0.93598,0.66703,0.0,0.03295,0.0,0.95,0.9,0.9
223911,fed96827,819762,230738.0,Chris Mepham,Chris Mepham,AFC Bournemouth,8678,AFC Bournemouth,8678,191.0,right,27.0,Wales,5.445,CB,CB,False,,9644.0,0.96024,0.03429,0.11175,0.02753,0.05019,0.99116,1.60519,33.39064,0.18329,0.00282,0.0206,0.18097,0.0139,0.01395,1.17101,0.77976,4.14756,5.15334,0.00077,0.4082,1.11048,0.02351,0.96019,0.86935,0.0,0.03293,0.0,0.7,0.648,0.84
155408,2afc7272,562724,230747.0,Lewis Cook,Lewis Cook,AFC Bournemouth,8678,AFC Bournemouth,8678,175.0,right,28.0,England,19.16177,DM,RB/DM,True,Early August 2025,13126.0,0.9874,0.03325,0.12983,0.10369,0.21166,1.04833,1.9435,30.63479,0.14829,0.00095,0.00033,0.51247,0.80506,0.06083,1.30402,0.33853,6.31005,1.57497,0.0006,0.59267,1.25916,0.01299,0.96011,0.79285,0.0,0.03283,0.0,0.7,0.9,0.9
172567,f6d7d690,623716,3584337.0,Josh Cullen,Josh Cullen,Burnley,8191,Burnley,8191,178.0,right,29.0,Ireland,8.5,DM,DM/CM,False,,10312.0,1.00587,0.03261,0.14077,0.07618,0.19015,0.94734,1.6339,40.65762,0.17884,0.00082,0.00055,0.33142,0.18297,0.01005,0.93332,0.40356,5.84266,1.40445,0.00081,1.71915,1.18905,0.01298,0.99354,0.82943,0.0,0.0328,0.0,0.7,0.84493,0.88689
589100,a4a51de9,1395681,,Jacob Slater,Jacob Slater,Brighton & Hove Albion Academy,773678,Brighton & Hove Albion,10204,,left,20.0,England,0.04,LB,CB/LB,False,,0.0,1.0,0.03278,0.17552,0.08496,0.23612,1.30667,2.09103,37.4165,0.17471,0.00483,0.00506,0.83468,0.85583,0.055,1.26562,0.26574,5.27212,1.74445,0.00043,0.97969,1.09944,0.00973,0.9361,0.7094,0.0,0.03278,0.0,0.7,0.584,0.52
508395,907a5d7c,1157236,2624511.0,Yehor Yarmoliuk,Yegor Yarmolyuk,Brentford,9937,Brentford,9937,176.0,both,21.0,Ukraine,21.39637,DM,DM/RM/CM/AM/LW,False,,2575.0,0.96899,0.0335,0.12916,0.05554,0.13167,1.19695,2.14216,30.16441,0.14215,0.00124,0.00127,0.68625,0.20672,0.07646,0.69927,0.37703,5.3708,1.14856,0.00045,0.72306,0.8683,0.00582,0.95037,0.45041,0.0,0.03246,0.0,0.7,0.58267,0.82444
230001,b74277a0,775539,3922520.0,Noussair Mazraoui,Noussair Mazraoui,Manchester United,10260,Manchester United,10260,183.0,right,27.0,Morocco,27.62706,CB,RB/CB/LB/RWB/LWB/RM/AM,True,Doubtful,12114.0,0.9724,0.03288,0.14378,0.06661,0.17547,1.77253,2.9423,41.5636,0.09276,0.00169,0.00303,0.73446,0.20135,0.0721,1.03729,0.33223,4.4071,2.59365,0.00064,0.68818,1.18292,0.01721,0.90867,0.57675,0.0,0.03197,0.0,0.95,0.788,0.87333
517179,039c3d96,1284082,,Alfie Pond,Alfie Pond,Wolverhampton Wanderers Academy,773683,Wolverhampton Wanderers,8602,188.0,right,21.0,England,0.27,CB,CB,False,,176.0,0.99909,0.03196,0.12847,0.01749,0.045,1.01272,1.69565,45.53967,0.1908,0.00566,0.01212,0.24652,0.04643,0.03411,1.31482,0.74065,5.17888,4.09985,0.00041,0.64426,1.09949,0.01814,0.95764,0.86655,0.0,0.03193,0.0,0.7,0.648,0.84
101188,1b84dbe1,210111,91483.0,Lucas Digne,Lucas Digne,Aston Villa,10252,Aston Villa,10252,178.0,left,32.0,France,11.23434,LB,LB/LM,False,,13243.0,0.97545,0.0327,0.13481,0.1108,0.30089,0.98572,1.77012,29.89408,0.11654,0.00073,0.00904,0.38018,1.12866,0.15606,0.87802,0.16736,3.94982,2.35697,0.00053,0.81584,0.78657,0.01038,0.92837,0.65466,0.0,0.0319,0.0,0.95,0.64653,0.53489
232859,9bc9a519,894803,230938.0,Djed Spence,Djed Spence,Tottenham Hotspur,8586,Tottenham Hotspur,8586,184.0,right,25.0,England,25.25204,LB,RB/LB/LM,False,,10491.0,0.99933,0.03182,0.14765,0.07099,0.16816,1.29092,1.89174,30.02639,0.07883,0.00105,0.01921,1.37166,0.41025,0.07117,1.12224,0.34578,5.20115,2.32526,0.00061,1.29379,1.00869,0.00411,0.96465,0.80033,0.0,0.0318,0.0,0.70252,0.60413,0.82956
214590,9e525177,760320,32948.0,Aaron Wan-Bissaka,Aaron Wan-Bissaka,West Ham United,8654,West Ham United,8654,183.0,right,27.0,England,25.24408,RB,RB/LB/RWB/LWB/RM/RW,False,,14786.0,0.9921,0.03133,0.117,0.07325,0.17425,1.3979,2.1211,35.71628,0.06454,0.00085,0.01136,1.44356,0.4016,0.09221,1.78849,0.39712,4.96021,2.67777,0.00056,0.68874,0.75713,0.00263,0.97392,0.85408,0.0,0.03108,0.0,0.95,0.9,0.9
514315,e09d77a2,1199709,,Lino da Cruz Sousa,Lino Sousa,Aston Villa,10252,Bristol Rovers,10104,185.0,left,20.0,England,2.5,LB,CB/LB/LM/RW,False,,357.0,0.99819,0.03073,0.15624,0.07592,0.22537,1.11877,1.87745,34.8562,0.15715,0.00431,0.00364,0.77322,0.51032,0.06471,0.96437,0.2453,4.6765,1.68803,0.00041,1.18381,1.01416,0.01024,0.89993,0.62914,0.0,0.03067,0.0,0.7,0.584,0.52
547676,58630379,1403351,4169942.0,Tyler Fredricson,Tyler Fredricson,Manchester United,10260,Manchester United,10260,184.0,right,20.0,England,6.35213,CB,CB,False,,166.0,1.0,0.03043,0.10679,0.02061,0.0481,1.1935,1.97467,54.01023,0.17362,0.00753,0.00982,0.26681,0.04384,0.03006,1.32918,0.47249,5.61843,3.64657,0.00035,0.69024,0.70758,0.01845,0.96117,0.79279,0.0,0.03043,0.0,0.7,0.584,0.52
575901,98c8559a,1358655,4054393.0,Julio Soler Barreto,Julio Soler,AFC Bournemouth,8678,AFC Bournemouth,8678,175.0,left,20.0,Argentina,13.10514,LB,CB/LB,False,,156.0,0.99945,0.03011,0.16091,0.07246,0.18784,1.24391,2.09144,26.46732,0.19662,0.00713,0.00354,0.62749,0.75302,0.07212,1.41225,0.25993,5.19307,2.31685,0.0004,1.01627,1.28887,0.00755,0.85299,0.66407,0.0,0.03009,0.0,0.7,0.584,0.52
223336,a47ad0f5,982246,4293458.0,Dan Neil,Daniel Neil,Sunderland,8472,Sunderland,8472,178.0,left,23.0,England,9.37152,DM,DM/CM,False,,11983.0,1.01662,0.02951,0.12169,0.05015,0.08584,1.25778,2.05654,26.62033,0.07597,0.00102,0.00076,0.62971,0.06556,0.02263,0.99516,0.32909,5.6895,1.3627,0.00078,1.17095,0.95619,0.00832,0.96691,0.79682,0.0,0.03,0.0,0.7,0.75573,0.56089
661712,69ea448b,1661695,4293368.0,Diego León Blanco,Diego Leon,Manchester United,10260,Manchester United,10260,177.0,left,18.0,Paraguay,8.71186,LB,LB/LWB,False,,0.0,1.0,0.02972,0.16082,0.07688,0.21378,1.48858,2.4172,40.25173,0.20624,0.00638,0.00506,0.62351,0.68733,0.08248,1.43847,0.23305,5.74931,1.71449,0.00039,0.88361,1.01159,0.01001,0.9361,0.7094,0.0,0.02972,0.0,0.7,0.584,0.52
222690,6b6c793c,865118,1777193.0,Tyrell Malacia,Tyrell Malacia,Manchester United,10260,Manchester United,10260,169.0,left,25.0,Netherlands,6.35894,LB,LB/LWB/LM,False,,10003.0,0.93536,0.03167,0.1282,0.08606,0.21763,1.52154,2.26001,33.79397,0.18231,0.00232,0.01049,0.65886,0.49513,0.09207,1.22412,0.19317,5.24988,1.50375,0.00062,0.93735,1.45143,0.004,0.90413,0.75671,0.0,0.02962,0.0,0.95,0.76467,0.86778
474907,a182122b,1113778,,Reece Welch,Reece Welch,Everton U23,357198,Everton,8668,197.0,right,21.0,England,0.75,CB,CB,False,,0.0,1.0,0.02944,0.1156,0.01692,0.04348,0.93501,1.55137,34.03102,0.1908,0.00671,0.00703,0.22076,0.06536,0.04456,1.51786,0.74619,4.78944,4.73491,0.00038,0.58388,0.99328,0.01745,0.9534,0.8532,0.0,0.02944,0.0,0.7,0.584,0.52
536109,242e5e6d,1315319,4042029.0,Ollie Scarles,Oliver Scarles,West Ham United,8654,West Ham United,8654,182.0,left,19.0,England,13.2155,LWB,LB/LWB/DM/LM/LW/AM,False,,829.0,0.99493,0.02943,0.10616,0.05548,0.12583,1.16129,2.08074,25.88069,0.14944,0.00164,0.0027,0.57071,0.49549,0.10137,1.31858,0.19776,3.73629,1.87156,0.00039,0.60933,0.72371,0.00546,0.83087,0.41617,0.0,0.02928,0.0,0.7,0.584,0.52
548308,4f21d3af,1290962,,Ashley Phillips,Ashley Phillips,Stoke City,10194,Tottenham Hotspur,8586,192.0,right,20.0,Wales,6.94564,CB,CB,False,,5552.0,0.9894,0.02948,0.09928,0.0145,0.03325,0.59753,0.91872,26.94604,0.11675,0.00158,0.01002,0.08294,0.02588,0.03995,1.17711,1.11211,2.66054,5.0451,0.00057,0.54019,0.69222,0.02708,0.97054,0.80844,0.0,0.02917,0.0,0.7,0.7964,0.87533
549067,c103921a,1296769,,Zach Abbott,Zach Abbott,Nottingham Forest,10203,Nottingham Forest,10203,,right,19.0,England,0.35,CB,RB/CB,False,,142.0,1.0,0.02909,0.11552,0.01689,0.04097,0.88605,1.49396,29.31769,0.21408,0.00583,0.00741,0.20505,0.04721,0.04412,1.23166,0.89773,4.46087,5.13071,0.00036,0.54911,0.93406,0.01513,0.96117,0.711,0.0,0.02909,0.0,0.7,0.584,0.52
519634,ec75ee25,1203192,4293445.0,Jenson Seelt,Jenson Seelt,Sunderland Academy,773657,Sunderland,8472,192.0,right,22.0,Netherlands,1.89328,CB,CB,False,,1067.0,0.97708,0.02969,0.105,0.01752,0.03356,0.99458,1.70999,27.38515,0.22127,0.00808,0.02175,0.29377,0.06904,0.04705,1.34694,1.01326,4.89014,4.88352,0.00059,0.59384,0.85664,0.01992,0.97781,0.73962,0.0,0.02901,0.0,0.7,0.584,0.52
606798,40498af1,1430406,4060760.0,Andrés García,Andres Garcia,Aston Villa,10252,Aston Villa,10252,183.0,right,22.0,Spain,10.287,RB,RB/LB/RM,False,,506.0,0.99728,0.02869,0.10303,0.06769,0.1837,1.08961,1.72692,31.37521,0.10459,0.00296,0.00333,0.84575,0.54157,0.03363,0.82506,0.16466,4.11386,1.52338,0.00044,0.73074,0.79911,0.03373,0.7819,0.58679,0.0,0.02861,0.0,0.7,0.5924,0.522
462116,88f130ed,955214,3920508.0,Jean-Clair Todibo,Jean-Clair Todibo,West Ham United,8654,West Ham United,8654,190.0,right,25.0,France,23.78225,CB,CB,False,,12773.0,0.94262,0.03021,0.05988,0.0211,0.03933,1.13564,1.92254,48.69022,0.11375,0.00181,0.00748,0.36752,0.02883,0.00954,1.21698,0.60208,4.95408,3.55245,0.00059,0.39638,0.76225,0.02596,0.9584,0.7618,0.0,0.02847,0.0,0.91333,0.584,0.52
